"","DOI","url","year","month","publisher","volume","number","pages","author","title","journal","key","entry"
"162","10.1257/app.20150015","https://doi.org/10.1257/app.20150015","2016","jul","American Economic Association","8","3","196--216","Itzik Fadlon and Jessica Laird and Torben Heien Nielsen","Do Employer Pension Contributions Reflect Employee Preferences? Evidence from a Retirement Savings Reform in Denmark","American Economic Journal: Applied Economics","Fadlon_2016","article"
"163","10.1257/app.20150027","https://doi.org/10.1257/app.20150027","2017","jan","American Economic Association","9","1","33--69","Martina Björkman Nyqvist and Damien de Walque and Jakob Svensson","Experimental Evidence on the Long-Run Impact of Community-Based Monitoring","American Economic Journal: Applied Economics","Bj_rkman_Nyqvist_2017","article"
"164","10.1257/app.20150048","https://doi.org/10.1257/app.20150048","2016","jul","American Economic Association","8","3","284--303","Melissa Hidrobo and Amber Peterman and Lori Heise","The Effect of Cash, Vouchers, and Food Transfers on Intimate Partner Violence: Evidence from a Randomized Experiment in Northern Ecuador","American Economic Journal: Applied Economics","Hidrobo_2016","article"
"165","10.1257/app.20150083","https://doi.org/10.1257/app.20150083","2017","apr","American Economic Association","9","2","23--59","Anjali Adukia","Sanitation and Education","American Economic Journal: Applied Economics","Adukia_2017","article"
"166","10.1257/app.20150295","https://doi.org/10.1257/app.20150295","2016","jul","American Economic Association","8","3","247--283","Nathaniel G. Hilger","Parental Job Loss and Children{\textquotesingle}s Long-Term Outcomes: Evidence from 7 Million Fathers{\textquotesingle} Layoffs","American Economic Journal: Applied Economics","Hilger_2016","article"
"167","10.1257/app.20150421","https://doi.org/10.1257/app.20150421","2017","apr","American Economic Association","9","2","60--92","Danielle Li","Expertise versus Bias in Evaluation: Evidence from the {NIH}","American Economic Journal: Applied Economics","Li_2017","article"
"168","10.1257/app.20160150","https://doi.org/10.1257/app.20160150","2018","apr","American Economic Association","10","2","58--100","Thomas Joseph and Yaw Nyarko and Shing-Yi Wang","Asymmetric Information and Remittances: Evidence from Matched Administrative Data","American Economic Journal: Applied Economics","Joseph_2018","article"
"169","10.1257/mac.20150073","https://doi.org/10.1257/mac.20150073","2017","apr","American Economic Association","9","2","182--227","Pierpaolo Benigno and Salvatore Nistic{\`{o}}","Safe Assets, Liquidity, and Monetary Policy","American Economic Journal: Macroeconomics","Benigno_2017","article"
"170","10.1257/mac.20150293","https://doi.org/10.1257/mac.20150293","2017","jul","American Economic Association","9","3","72--115","Raquel Fern{\'{a}}ndez and Joyce Cheng Wong","Free to Leave? A Welfare Analysis of Divorce Regimes","American Economic Journal: Macroeconomics","Fern_ndez_2017","article"
"171","10.1257/mac.20160255","https://doi.org/10.1257/mac.20160255","2017","oct","American Economic Association","9","4","184--224","Eric A. Hanushek and Jens Ruhose and Ludger Woessmann","Knowledge Capital and Aggregate Income Differences: Development Accounting for {US} States","American Economic Journal: Macroeconomics","Hanushek_2017","article"
"172","10.1257/mac.20140348","https://doi.org/10.1257/mac.20140348","2016","oct","American Economic Association","8","4","1--42","Christina D. Romer and David H. Romer","Transfer Payments and the Macroeconomy: The Effects of Social Security Benefit Increases, 1952{\textendash}1991","American Economic Journal: Macroeconomics","Romer_2016","article"
"173","10.1257/mac.20150016","https://doi.org/10.1257/mac.20150016","2016","oct","American Economic Association","8","4","43--74","Silvana Tenreyro and Gregory Thwaites","Pushing on a String: {US} Monetary Policy Is Less Powerful in Recessions","American Economic Journal: Macroeconomics","Tenreyro_2016","article"
"174","10.1257/mac.20150029","https://doi.org/10.1257/mac.20150029","2016","jul","American Economic Association","8","3","42--76","Davide Debortoli and Aeimit Lakdawala","How Credible Is the Federal Reserve? A Structural Estimation of Policy Re-Optimizations","American Economic Journal: Macroeconomics","Debortoli_2016","article"
"175","10.1257/mac.20150093","https://doi.org/10.1257/mac.20150093","2016","oct","American Economic Association","8","4","75--102","James Cloyne and Patrick Hürtgen","The Macroeconomic Effects of Monetary Policy: A New Measure for the United Kingdom","American Economic Journal: Macroeconomics","Cloyne_2016","article"
"176","10.1257/mac.20150219","https://doi.org/10.1257/mac.20150219","2017","jul","American Economic Association","9","3","222--266","Dan Cao and Guangyu Nie","Amplification and Asymmetric Effects without Collateral Constraints","American Economic Journal: Macroeconomics","Cao_2017","article"
"177","10.1257/mac.20150281","https://doi.org/10.1257/mac.20150281","2017","jul","American Economic Association","9","3","267--303","Pedro Bento and Diego Restuccia","Misallocation, Establishment Size, and Productivity","American Economic Journal: Macroeconomics","Bento_2017","article"
"178","10.1257/mac.6.4.1","https://doi.org/10.1257/mac.6.4.1","2014","oct","American Economic Association","6","4","1--38","Samuel Bazzi and Christopher Blattman","Economic Shocks and Conflict: Evidence from Commodity Prices","American Economic Journal: Macroeconomics","Bazzi_2014","article"
"179","10.1257/mac.6.4.39","https://doi.org/10.1257/mac.6.4.39","2014","oct","American Economic Association","6","4","39--83","Robert C. Johnson","Trade in Intermediate Inputs and Business Cycle Comovement","American Economic Journal: Macroeconomics","Johnson_2014","article"
"180","10.1257/mac.6.4.137","https://doi.org/10.1257/mac.6.4.137","2014","oct","American Economic Association","6","4","137--169","Eric Monnet","Monetary Policy without Interest Rates: Evidence from France's Golden Age (1948 to 1973) Using a Narrative Approach","American Economic Journal: Macroeconomics","Monnet_2014","article"
"181","10.1257/mac.6.4.246","https://doi.org/10.1257/mac.6.4.246","2014","oct","American Economic Association","6","4","246--290","St{\'{e}}phane Auray and Aur{\'{e}}lien Eyquem","Welfare Reversals in a Monetary Union","American Economic Journal: Macroeconomics","Auray_2014","article"
"182","10.1257/mac.6.3.214","https://doi.org/10.1257/mac.6.3.214","2014","jul","American Economic Association","6","3","214--234","J. W. Mason and Arjun Jayadev","{\textquotedblleft}Fisher Dynamics{\textquotedblright} in {US} Household Debt, 1929{\textendash}2011","American Economic Journal: Macroeconomics","Mason_2014","article"
"183","10.1257/mac.6.2.1","https://doi.org/10.1257/mac.6.2.1","2014","apr","American Economic Association","6","2","1--28","Atif Mian and Amir Sufi and Francesco Trebbi","Resolving Debt Overhang: Political Constraints in the Aftermath of Financial Crises","American Economic Journal: Macroeconomics","Mian_2014","article"
"184","10.1257/mac.6.1.1","https://doi.org/10.1257/mac.6.1.1","2014","jan","American Economic Association","6","1","1--31","Leonardo Melosi","Estimating Models with Dispersed Information","American Economic Journal: Macroeconomics","Melosi_2014","article"
"185","10.1257/mac.6.1.102","https://doi.org/10.1257/mac.6.1.102","2014","jan","American Economic Association","6","1","102--133","Juli{\'{a}}n Messina and Anna Sanz-de-Galdeano","Wage Rigidity and Disinflation in Emerging Countries","American Economic Journal: Macroeconomics","Messina_2014","article"
"186","10.1257/mac.6.1.162","https://doi.org/10.1257/mac.6.1.162","2014","jan","American Economic Association","6","1","162--189","Jonathan Huntley and Valentina Michelangeli","Can Tax Rebates Stimulate Consumption Spending in a Life-Cycle Model?","American Economic Journal: Macroeconomics","Huntley_2014","article"
"187","10.1257/mac.5.2.152","https://doi.org/10.1257/mac.5.2.152","2013","apr","American Economic Association","5","2","152--186","Samuel Bazzi and Michael A Clemens","Blunt Instruments: Avoiding Common Pitfalls in Identifying the Causes of Economic Growth","American Economic Journal: Macroeconomics","Bazzi_2013","article"
"188","10.1257/mac.6.4.170","https://doi.org/10.1257/mac.6.4.170","2014","oct","American Economic Association","6","4","170--208","Aart Kraay","Government Spending Multipliers in Developing Countries: Evidence from Lending by Official Creditors","American Economic Journal: Macroeconomics","Kraay_2014","article"
"189","10.1257/app.20140095","https://doi.org/10.1257/app.20140095","2016","jan","American Economic Association","8","1","257--290","Brian C. Cadena and Brian K. Kovak","Immigrants Equilibrate Local Labor Markets: Evidence from the Great Recession","American Economic Journal: Applied Economics","Cadena_2016","article"
"190","10.1257/app.20150131","https://doi.org/10.1257/app.20150131","2016","apr","American Economic Association","8","2","195--224","Liran Einav and Amy Finkelstein and Raymond Kluender and Paul Schrimpf","Beyond Statistics: The Economic Content of Risk Scores","American Economic Journal: Applied Economics","Einav_2016","article"
"191","10.1257/app.20150172","https://doi.org/10.1257/app.20150172","2017","jul","American Economic Association","9","3","1--35","Mark Hoekstra and Steven L. Puller and Jeremy West","Cash for Corollas: When Stimulus Reduces Spending","American Economic Journal: Applied Economics","Hoekstra_2017","article"
"192","10.1257/app.20150405","https://doi.org/10.1257/app.20150405","2016","oct","American Economic Association","8","4","1--35","Taryn Dinkelman and Martine Mariotti","The Long-Run Effects of Labor Migration on Human Capital Formation in Communities of Origin","American Economic Journal: Applied Economics","Dinkelman_2016","article"
"193","10.1257/app.20150411","https://doi.org/10.1257/app.20150411","2017","jul","American Economic Association","9","3","262--294","Paul Gaggl and Greg C. Wright","A Short-Run View of What Computers Do: Evidence from a {UK} Tax Incentive","American Economic Journal: Applied Economics","Gaggl_2017","article"
"194","10.1257/app.20160055","https://doi.org/10.1257/app.20160055","2017","oct","American Economic Association","9","4","30--57","Ariaster B. Chimeli and Rodrigo R. Soares","The Use of Violence in Illegal Markets: Evidence from Mahogany Trade in the Brazilian Amazon","American Economic Journal: Applied Economics","Chimeli_2017","article"
"195","10.1257/app.20160126","https://doi.org/10.1257/app.20160126","2017","jul","American Economic Association","9","3","223--261","W. Bentley MacLeod and Evan Riehl and Juan E. Saavedra and Miguel Urquiola","The Big Sort: College Reputation and Labor Market Outcomes","American Economic Journal: Applied Economics","MacLeod_2017","article"
"196","10.1257/app.20160127","https://doi.org/10.1257/app.20160127","2018","apr","American Economic Association","10","2","163--201","Benjamin M. Marx and Lesley J. Turner","Borrowing Trouble? Human Capital Investment with Opt-In Costs and Implications for the Effectiveness of Grant Aid","American Economic Journal: Applied Economics","Marx_2018","article"
"197","10.1257/app.20160179","https://doi.org/10.1257/app.20160179","2017","jul","American Economic Association","9","3","70--104","Elizabeth Lyons","Team Production in International Labor Markets: Experimental Evidence from the Field","American Economic Journal: Applied Economics","Lyons_2017","article"
"198","10.1257/app.20160213","https://doi.org/10.1257/app.20160213","2017","apr","American Economic Association","9","2","1--22","Benjamin Edelman and Michael Luca and Dan Svirsky","Racial Discrimination in the Sharing Economy: Evidence from a Field Experiment","American Economic Journal: Applied Economics","Edelman_2017","article"
"199","10.1257/app.20160404","https://doi.org/10.1257/app.20160404","2018","jan","American Economic Association","10","1","307--341","Anna Aizer and Janet Currie and Peter Simon and Patrick Vivier","Do Low Levels of Blood Lead Reduce Children{\textquotesingle}s Future Test Scores?","American Economic Journal: Applied Economics","Aizer_2018","article"
"200","10.1257/mac.20120103","https://doi.org/10.1257/mac.20120103","2015","oct","American Economic Association","7","4","1--32","Philippe Aghion and Jing Cai and Mathias Dewatripont and Luosha Du and Ann Harrison and Patrick Legros","Industrial Policy and Competition","American Economic Journal: Macroeconomics","Aghion_2015","article"
"201","10.1257/mac.20130329","https://doi.org/10.1257/mac.20130329","2015","jan","American Economic Association","7","1","44--76","Mark Gertler and Peter Karadi","Monetary Policy Surprises, Credit Costs, and Economic Activity","American Economic Journal: Macroeconomics","Gertler_2015","article"
"202","10.1257/mac.20140054","https://doi.org/10.1257/mac.20140054","2015","jan","American Economic Association","7","1","297--338","Markus K. Brunnermeier and Yuliy Sannikov","International Credit Flows and Pecuniary Externalities","American Economic Journal: Macroeconomics","Brunnermeier_2015","article"
"203","10.1257/mac.20140104","https://doi.org/10.1257/mac.20140104","2015","jan","American Economic Association","7","1","110--167","Lawrence J. Christiano and Martin S. Eichenbaum and Mathias Trabandt","Understanding the Great Recession","American Economic Journal: Macroeconomics","Christiano_2015","article"
"204","10.1257/mac.20140116","https://doi.org/10.1257/mac.20140116","2015","oct","American Economic Association","7","4","222--249","Regis Barnichon and Andrew Figura","Labor Market Heterogeneity and the Aggregate Matching Function","American Economic Journal: Macroeconomics","Barnichon_2015","article"
"205","10.1257/mac.20110130","https://doi.org/10.1257/mac.20110130","2015","oct","American Economic Association","7","4","67--103","Kevin J. Lansing","Asset Pricing with Concentrated Ownership of Capital and Distribution Shocks","American Economic Journal: Macroeconomics","Lansing_2015","article"
"206","10.1257/mac.20120024","https://doi.org/10.1257/mac.20120024","2016","jan","American Economic Association","8","1","119--147","Charles T. Carlstrom and Timothy S. Fuerst and Matthias Paustian","Optimal Contracts, Aggregate Risk, and the Financial Accelerator","American Economic Journal: Macroeconomics","Carlstrom_2016","article"
"207","10.1257/mac.20120141","https://doi.org/10.1257/mac.20120141","2015","jul","American Economic Association","7","3","153--188","Andr{\'{e}}s Fern{\'{a}}ndez and Adam Gulan","Interest Rates, Leverage, and Business Cycles in Emerging Economies: The Role of Financial Frictions","American Economic Journal: Macroeconomics","Fern_ndez_2015","article"
"208","10.1257/mac.20150097","https://doi.org/10.1257/mac.20150097","2017","apr","American Economic Association","9","2","115--148","Matthias Kehrig and Nicolas L. Ziebarth","The Effects of the Real Oil Price on Regional Wage Dispersion","American Economic Journal: Macroeconomics","Kehrig_2017","article"
"209","10.1257/mac.20150147","https://doi.org/10.1257/mac.20150147","2017","jul","American Economic Association","9","3","1--35","Alberto Cavallo and Guillermo Cruces and Ricardo Perez-Truglia","Inflation Expectations, Learning, and Supermarket Prices: Evidence from Survey Experiments","American Economic Journal: Macroeconomics","Cavallo_2017","article"
"210","10.1257/mac.20150153","https://doi.org/10.1257/mac.20150153","2017","jan","American Economic Association","9","1","243--264","Angus Deaton and Bettina Aten","Trying to Understand the {PPPs} in {ICP} 2011: Why Are the Results So Different?","American Economic Journal: Macroeconomics","Deaton_2017","article"
"211","10.1257/mac.20150172","https://doi.org/10.1257/mac.20150172","2017","apr","American Economic Association","9","2","256--273","Pedro Gomis-Porqueras and Timothy Kam and Christopher Waller","Nominal Exchange Rate Determinacy under the Threat of Currency Counterfeiting","American Economic Journal: Macroeconomics","Gomis_Porqueras_2017","article"
"212","10.1257/app.20150213","https://doi.org/10.1257/app.20150213","2016","oct","American Economic Association","8","4","36--65","Avraham Ebenstein and Victor Lavy and Sefi Roth","The Long-Run Economic Consequences of High-Stakes Examinations: Evidence from Transitory Variation in Pollution","American Economic Journal: Applied Economics","Ebenstein_2016","article"
"213","10.1257/app.20150517","https://doi.org/10.1257/app.20150517","2017","jul","American Economic Association","9","3","36--69","Toman Barsbai and Hillel Rapoport and Andreas Steinmayr and Christoph Trebesch","The Effect of Labor Migration on the Diffusion of Democracy: Evidence from a Former Soviet Republic","American Economic Journal: Applied Economics","Barsbai_2017","article"
"214","10.1257/app.20160008","https://doi.org/10.1257/app.20160008","2017","apr","American Economic Association","9","2","202--218","Raymond Fisman and Yongxiang Wang","The Distortionary Effects of Incentives in Government: Evidence from China{\textquotesingle}s {\textquotedblleft}Death Ceiling{\textquotedblright} Program","American Economic Journal: Applied Economics","Fisman_2017","article"
"215","10.1257/app.20160079","https://doi.org/10.1257/app.20160079","2017","oct","American Economic Association","9","4","186--215","Guojun He and Shaoda Wang","Do College Graduates Serving as Village Officials Help Rural China?","American Economic Journal: Applied Economics","He_2017","article"
"216","10.1257/app.20160121","https://doi.org/10.1257/app.20160121","2017","jul","American Economic Association","9","3","152--190","Conrad Miller","The Persistent Effect of Temporary Affirmative Action","American Economic Journal: Applied Economics","Miller_2017","article"
"217","10.1257/app.20150090","https://doi.org/10.1257/app.20150090","2017","jan","American Economic Association","9","1","140--164","Luc Behaghel and Cl{\'{e}}ment de Chaisemartin and Marc Gurgand","Ready for Boarding? The Effects of a Boarding School for Disadvantaged Students","American Economic Journal: Applied Economics","Behaghel_2017","article"
"218","10.1257/mac.20130057","https://doi.org/10.1257/mac.20130057","2015","jul","American Economic Association","7","3","259--294","Alessio Moro","Structural Change, Growth, and Volatility","American Economic Journal: Macroeconomics","Moro_2015","article"
"219","10.1257/mac.20140274","https://doi.org/10.1257/mac.20140274","2016","apr","American Economic Association","8","2","182--214","Marios Karabarbounis","A Road Map for Efficiently Taxing Heterogeneous Agents","American Economic Journal: Macroeconomics","Karabarbounis_2016","article"
"220","10.1257/mac.20150074","https://doi.org/10.1257/mac.20150074","2016","jul","American Economic Association","8","3","113--144","Emi Nakamura and J{\'{o}}n Steinsson and Miao Liu","Are Chinese Growth and Inflation Too Smooth? Evidence from Engel Curves","American Economic Journal: Macroeconomics","Nakamura_2016","article"
"221","10.1257/mac.20130326","https://doi.org/10.1257/mac.20130326","2017","apr","American Economic Association","9","2","149--181","Yuliya Demyanyk and Dmytro Hryshko and Mar{\'{\i}}a Jose Luengo-Prado and Bent E. S{\o}rensen","Moving to a Job: The Role of Home Equity, Debt, and Access to Credit","American Economic Journal: Macroeconomics","Demyanyk_2017","article"
"222","10.1257/mac.20150179","https://doi.org/10.1257/mac.20150179","2017","jan","American Economic Association","9","1","205--242","Charles T. Carlstrom and Timothy S. Fuerst and Matthias Paustian","Targeting Long Rates in a Model with Segmented Markets","American Economic Journal: Macroeconomics","Carlstrom_2017","article"
"223","10.1257/mac.20150216","https://doi.org/10.1257/mac.20150216","2017","oct","American Economic Association","9","4","45--90","Rudolfs Bems and Robert C. Johnson","Demand for Value Added and Value-Added Exchange Rates","American Economic Journal: Macroeconomics","Bems_2017","article"
"224","10.1257/mac.20150250","https://doi.org/10.1257/mac.20150250","2017","jan","American Economic Association","9","1","1--39","Emi Nakamura and Dmitriy Sergeyev and J{\'{o}}n Steinsson","Growth-Rate and Uncertainty Shocks in Consumption: Cross-Country Evidence","American Economic Journal: Macroeconomics","Nakamura_2017","article"
"225","10.1257/mac.20140097","https://doi.org/10.1257/mac.20140097","2015","jan","American Economic Association","7","1","168--196","Marco Del Negro and Marc P. Giannoni and Frank Schorfheide","Inflation in the Great Recession and New Keynesian Models","American Economic Journal: Macroeconomics","Del_Negro_2015","article"
"226","10.1257/mac.20130322","https://doi.org/10.1257/mac.20130322","2015","apr","American Economic Association","7","2","1--39","Zheng Song and Kjetil Storesletten and Yikai Wang and Fabrizio Zilibotti","Sharing High Growth across Generations: Pensions and Demographic Transition in China","American Economic Journal: Macroeconomics","Song_2015","article"
"227","10.1257/mac.6.4.84","https://doi.org/10.1257/mac.6.4.84","2014","oct","American Economic Association","6","4","84--106","Kanishka Misra and Paolo Surico","Consumption, Income Changes, and Heterogeneity: Evidence from Two Fiscal Stimulus Programs","American Economic Journal: Macroeconomics","Misra_2014","article"
"228","10.1257/mac.6.4.107","https://doi.org/10.1257/mac.6.4.107","2014","oct","American Economic Association","6","4","107--136","Tullio Jappelli and Luigi Pistaferri","Fiscal Policy and {MPC} Heterogeneity","American Economic Journal: Macroeconomics","Jappelli_2014","article"
"229","10.1257/mac.6.4.209","https://doi.org/10.1257/mac.6.4.209","2014","oct","American Economic Association","6","4","209--245","Diego Comin and Norman Loayza and Farooq Pasha and Luis Serven","Medium Term Business Cycles in Developing Countries","American Economic Journal: Macroeconomics","Comin_2014","article"
"230","10.1257/mac.6.4.291","https://doi.org/10.1257/mac.6.4.291","2014","oct","American Economic Association","6","4","291--323","Silvia Ardagna and Francesco Caselli","The Political Economy of the Greek Debt Crisis: A Tale of Two Bailouts","American Economic Journal: Macroeconomics","Ardagna_2014","article"
"231","10.1257/mac.6.3.153","https://doi.org/10.1257/mac.6.3.153","2014","jul","American Economic Association","6","3","153--183","Julian di Giovanni and Andrei A. Levchenko and Jing Zhang","The Global Welfare Impact of China: Trade Integration and Technological Change","American Economic Journal: Macroeconomics","di_Giovanni_2014","article"
"232","10.1257/mac.6.1.32","https://doi.org/10.1257/mac.6.1.32","2014","jan","American Economic Association","6","1","32--69","Zheng Liu and Pengfei Wang","Credit Constraints and Self-Fulfilling Business Cycles","American Economic Journal: Macroeconomics","Liu_2014","article"
"233","10.1257/mac.6.1.70","https://doi.org/10.1257/mac.6.1.70","2014","jan","American Economic Association","6","1","70--101","Alessandro Barattieri and Susanto Basu and Peter Gottschalk","Some Evidence on the Importance of Sticky Wages","American Economic Journal: Macroeconomics","Barattieri_2014","article"
"234","10.1257/mac.5.2.217","https://doi.org/10.1257/mac.5.2.217","2013","apr","American Economic Association","5","2","217--249","Rüdiger Bachmann and Steffen Elstner and Eric R Sims","Uncertainty and Economic Activity: Evidence from Business Survey Data","American Economic Journal: Macroeconomics","Bachmann_2013","article"
"235","10.1257/mac.5.1.49","https://doi.org/10.1257/mac.5.1.49","2013","jan","American Economic Association","5","1","49--80","Anca M Cotet and Kevin K Tsui","Oil and Conflict: What Does the Cross Country Evidence Really Show?","American Economic Journal: Macroeconomics","Cotet_2013","article"
"236","10.1257/mac.5.4.1","https://doi.org/10.1257/mac.5.4.1","2013","oct","American Economic Association","5","4","1--28","Christiane Baumeister and Gert Peersman","Time-Varying Effects of Oil Supply Shocks on the {US} Economy","American Economic Journal: Macroeconomics","Baumeister_2013","article"
"237","10.1257/mac.5.3.35","https://doi.org/10.1257/mac.5.3.35","2013","jul","American Economic Association","5","3","35--74","Emi Nakamura and J{\'{o}}n Steinsson and Robert Barro and Jos{\'{e}} Urs{\'{u}}a","Crises and Recoveries in an Empirical Model of Consumption Disasters","American Economic Journal: Macroeconomics","Nakamura_2013","article"
"238","10.1257/mac.5.2.1","https://doi.org/10.1257/mac.5.2.1","2013","apr","American Economic Association","5","2","1--31","Alejandro Justiniano and Giorgio E Primiceri and Andrea Tambalotti","Is there a Trade-Off between Inflation and Output Stabilization?","American Economic Journal: Macroeconomics","Justiniano_2013","article"
"239","10.1257/mac.5.1.135","https://doi.org/10.1257/mac.5.1.135","2013","jan","American Economic Association","5","1","135--167","Mariassunta Giannetti and Andrei Simonov","On the Real Effects of Bank Bailouts: Micro Evidence from Japan","American Economic Journal: Macroeconomics","Giannetti_2013","article"
"240","10.1257/mac.5.1.1","https://doi.org/10.1257/mac.5.1.1","2013","jan","American Economic Association","5","1","1--48","Michael W. L Elsby and Ryan Michaels","Marginal Jobs, Heterogeneous Firms, and Unemployment Flows","American Economic Journal: Macroeconomics","Elsby_2013","article"
"241","10.1257/mac.5.1.193","https://doi.org/10.1257/mac.5.1.193","2013","jan","American Economic Association","5","1","193--221","Nicolas Petrosky-Nadeau and Etienne Wasmer","The Cyclical Volatility of Labor Markets under Frictional Financial Markets","American Economic Journal: Macroeconomics","Petrosky_Nadeau_2013","article"
"242","10.1257/mac.5.4.179","https://doi.org/10.1257/mac.5.4.179","2013","oct","American Economic Association","5","4","179--204","Paola Giuliano and Prachi Mishra and Antonio Spilimbergo","Democracy and Reforms: Evidence from a New Dataset","American Economic Journal: Macroeconomics","Giuliano_2013","article"
"243","10.1257/mac.5.3.1","https://doi.org/10.1257/mac.5.3.1","2013","jul","American Economic Association","5","3","1--34","Fran{\c{c}}ois Gourio","Credit Risk and Disaster Risk","American Economic Journal: Macroeconomics","Gourio_2013","article"
"244","10.1257/mac.5.2.72","https://doi.org/10.1257/mac.5.2.72","2013","apr","American Economic Association","5","2","72--117","Fernando Parro","Capital-Skill Complementarity and the Skill Premium in a Quantitative Model of Trade","American Economic Journal: Macroeconomics","Parro_2013","article"
"245","10.1257/mac.5.1.168","https://doi.org/10.1257/mac.5.1.168","2013","jan","American Economic Association","5","1","168--192","Kelly S Ragan","Taxes and Time Use: Fiscal Policy in a Household Production Model","American Economic Journal: Macroeconomics","Ragan_2013","article"
"246","10.1257/mac.5.4.29","https://doi.org/10.1257/mac.5.4.29","2013","oct","American Economic Association","5","4","29--67","Rüdiger Bachmann and Ricardo J. Caballero and Eduardo M. R. A. Engel","Aggregate Implications of Lumpy Investment: New Evidence and a {DSGE} Model","American Economic Journal: Macroeconomics","Bachmann_2013","article"
"247","10.1257/mac.5.3.152","https://doi.org/10.1257/mac.5.3.152","2013","jul","American Economic Association","5","3","152--189","Eric van Wincoop","International Contagion through Leveraged Financial Institutions","American Economic Journal: Macroeconomics","Wincoop_2013","article"
"248","10.1257/mac.5.3.229","https://doi.org/10.1257/mac.5.3.229","2013","jul","American Economic Association","5","3","229--262","Philippe Bacchetta and Kenza Benhima and Yannick Kalantzis","Capital Controls with International Reserve Accumulation: Can this Be Optimal?","American Economic Journal: Macroeconomics","Bacchetta_2013","article"
"249","10.1257/mac.5.4.205","https://doi.org/10.1257/mac.5.4.205","2013","oct","American Economic Association","5","4","205--235","Timothy Besley and Ethan Ilzetzki and Torsten Persson","Weak States and Steady States: The Dynamics of Fiscal Capacity","American Economic Journal: Macroeconomics","Besley_2013","article"
"250","10.1257/mac.5.4.141","https://doi.org/10.1257/mac.5.4.141","2013","oct","American Economic Association","5","4","141--178","Patrick F{\`{e}}ve and Julien Matheron and Jean-Guillaume Sahuc","A Pitfall with Estimated {DSGE}-Based Government Spending Multipliers","American Economic Journal: Macroeconomics","F_ve_2013","article"
"251","10.1257/mac.5.3.190","https://doi.org/10.1257/mac.5.3.190","2013","jul","American Economic Association","5","3","190--228","David Cook and Michael B Devereux","Sharing the Burden: Monetary and Fiscal Responses to a World Liquidity Trap","American Economic Journal: Macroeconomics","Cook_2013","article"
"252","10.1257/mac.5.2.118","https://doi.org/10.1257/mac.5.2.118","2013","apr","American Economic Association","5","2","118--151","Stefania Garetto","Input Sourcing and Multinational Production","American Economic Journal: Macroeconomics","Garetto_2013","article"
"253","10.1257/mac.5.1.102","https://doi.org/10.1257/mac.5.1.102","2013","jan","American Economic Association","5","1","102--134","Tiago C Berriel and Saroj Bhattarai","Hedging Against the Government: A Solution to the Home Asset Bias Puzzle","American Economic Journal: Macroeconomics","Berriel_2013","article"
"254","10.1257/mac.5.1.81","https://doi.org/10.1257/mac.5.1.81","2013","jan","American Economic Association","5","1","81--101","Nicolas L Ziebarth","Identifying the Effects of Bank Failures from a Natural Experiment in Mississippi during the Great Depression","American Economic Journal: Macroeconomics","Ziebarth_2013","article"
"255","10.1257/mac.5.4.107","https://doi.org/10.1257/mac.5.4.107","2013","oct","American Economic Association","5","4","107--140","Tobias Broer","The Wrong Shape of Insurance? What Cross-Sectional Distributions Tell Us about Models of Consumption Smoothing","American Economic Journal: Macroeconomics","Broer_2013","article"
"256","10.1257/mac.5.3.75","https://doi.org/10.1257/mac.5.3.75","2013","jul","American Economic Association","5","3","75--84","Matthieu Bussi{\`{e}}re and Jean Imbs and Robert Kollmann and Romain Ranci{\`{e}}re","The Financial Crisis: Lessons for International Macroeconomics","American Economic Journal: Macroeconomics","Bussi_re_2013","article"
"257","10.1257/mac.5.4.68","https://doi.org/10.1257/mac.5.4.68","2013","oct","American Economic Association","5","4","68--106","Kenza Benhima and Baptiste Massenot","Safety Traps","American Economic Journal: Macroeconomics","Benhima_2013","article"
"258","10.1257/mac.5.2.187","https://doi.org/10.1257/mac.5.2.187","2013","apr","American Economic Association","5","2","187--216","Stefano Gnocchi","Monetary Commitment and Fiscal Discretion: The Optimal Policy Mix","American Economic Journal: Macroeconomics","Gnocchi_2013","article"
"259","10.1257/mac.4.3.66","https://doi.org/10.1257/mac.4.3.66","2012","jul","American Economic Association","4","3","66--95","Melissa Dell and Benjamin F Jones and Benjamin A Olken","Temperature Shocks and Economic Growth: Evidence from the Last Half Century","American Economic Journal: Macroeconomics","Dell_2012","article"
"260","10.1257/mac.4.1.226","https://doi.org/10.1257/mac.4.1.226","2012","jan","American Economic Association","4","1","226--265","Pierre-Olivier Gourinchas and Maurice Obstfeld","Stories of the Twentieth Century for the Twenty-First","American Economic Journal: Macroeconomics","Gourinchas_2012","article"
"261","10.1257/mac.4.1.22","https://doi.org/10.1257/mac.4.1.22","2012","jan","American Economic Association","4","1","22--68","Günter Coenen and Christopher J Erceg and Charles Freedman and Davide Furceri and Michael Kumhof and Ren{\'{e}} Lalonde and Douglas Laxton and Jesper Lind{\'{e}} and Annabelle Mourougane and Dirk Muir and Susanna Mursula and Carlos de Resende and John Roberts and Werner Roeger and Stephen Snudden and Mathias Trabandt and Jan in{\textquotesingle}t Veld","Effects of Fiscal Stimulus in Structural Models","American Economic Journal: Macroeconomics","Coenen_2012","article"
